Energy Monitor Ho_a Ho_g1 Ho_b1 bragg Ho_b2 fluotot
9.615000000000000000e+03 8.279500000000000000e+04 2.293099134695849358e-03 7.685074150425079366e-04 2.500150975300440698e-03 2.541887238371734270e+02 3.095770103439648199e-03 1.013177124222490955e+00
9.620000000000000000e+03 8.307700000000000000e+04 2.278093128749748841e-03 7.380416446693840006e-04 2.559415619588712148e-03 2.527108681979115374e+02 3.079071223082200780e-03 1.004826847382551014e+00
9.625000000000000000e+03 8.264900000000000000e+04 2.274333973447090207e-03 7.366781725810951902e-04 2.502839028386826935e-03 2.543848375062534899e+02 3.004098226060983919e-03 1.002540865588203989e+00
9.630000000000000000e+03 8.260500000000000000e+04 2.352330799761342787e-03 7.426046503579288678e-04 2.524233226975191539e-03 2.541543517912384402e+02 3.130215223914152405e-03 1.018739785727253100e+00
9.635000000000000000e+03 8.208400000000000000e+04 2.335586542009231072e-03 7.427930969665373943e-04 2.438964962721114696e-03 2.527960040453956765e+02 3.098916092922233013e-03 1.011658788558057465e+00
9.640000000000000000e+03 8.128200000000000000e+04 2.291844618559020323e-03 7.455525208530998198e-04 2.541065145331772562e-03 2.567770382159059750e+02 3.074657189959471067e-03 1.012770355060165883e+00
9.645000000000000000e+03 8.144100000000000000e+04 2.242113922962635578e-03 7.328705969438226555e-04 2.486988828020986284e-03 2.541801966970708975e+02 3.057778900413445772e-03 1.006802470500118618e+00
9.650000000000000000e+03 8.117100000000000000e+04 2.318914038616887944e-03 7.346043713710940625e-04 2.505469053866880760e-03 2.546458586041821945e+02 3.096461262555064500e-03 1.013354523167144139e+00
9.655000000000000000e+03 8.123100000000000000e+04 2.298559487317474066e-03 7.523517587408759619e-04 2.532108607375438934e-03 2.539198184348293239e+02 3.090656804140572492e-03 1.017099383240378740e+00
9.660000000000000000e+03 8.083900000000000000e+04 2.352471314234819665e-03 7.563534574011726835e-04 2.525655049807995749e-03 2.523614348204262114e+02 3.093980451444051927e-03 1.025717784732617766e+00
9.665000000000000000e+03 7.945000000000000000e+04 2.242200845095747470e-03 7.390092600916707468e-04 2.450777667895352209e-03 2.546858137437632763e+02 3.101681201114806895e-03 1.003360604153570979e+00
9.670000000000000000e+03 8.032100000000000000e+04 2.264485181779538146e-03 7.299283055311781791e-04 2.472578777654660734e-03 2.528034813425572338e+02 3.061288010429579626e-03 9.986304951382639628e-01
9.675000000000000000e+03 8.010000000000000000e+04 2.257178526841448381e-03 7.619047619047481564e-04 2.534688781879793334e-03 2.522828875320488180e+02 3.009809167112537792e-03 1.010349563046181176e+00
9.680000000000000000e+03 8.021500000000000000e+04 2.283149749334377910e-03 7.479897774730320369e-04 2.480120390735612423e-03 2.539312323557648767e+02 3.068895201289392142e-03 1.008813812877886518e+00
9.685000000000000000e+03 7.960100000000000000e+04 2.176569928231339608e-03 7.225322007799553923e-04 2.472330749613698385e-03 2.501873170987190349e+02 3.091131303088439329e-03 1.003190914686993285e+00
9.690000000000000000e+03 7.954700000000000000e+04 2.244495168175508239e-03 7.302062212995332315e-04 2.518187809902142169e-03 2.511951680839656547e+02 3.073834157344534652e-03 1.008133556262336805e+00
9.695000000000000000e+03 7.902300000000000000e+04 2.313250572618098539e-03 7.007001578202341589e-04 2.518615737551996563e-03 2.486581209830966941e+02 3.050468127724116196e-03 1.008212798805413479e+00
9.700000000000000000e+03 7.951900000000000000e+04 2.312115882457561888e-03 7.336970679065003614e-04 2.497157013687654158e-03 2.491519779826283525e+02 3.051202497875619892e-03 1.018058577195409597e+00
9.705000000000000000e+03 7.800400000000000000e+04 2.276806317624736984e-03 7.373248258331063570e-04 2.488883353967195726e-03 2.469303117834158741e+02 3.066509409773857456e-03 1.014601815291493070e+00
9.710000000000000000e+03 7.873400000000000000e+04 2.275292213565386669e-03 7.272225830917113326e-04 2.531852276562313216e-03 2.418870419047348150e+02 3.050778570884243174e-03 1.012269159448247802e+00
9.715000000000000000e+03 7.848200000000000000e+04 2.313542322716400940e-03 7.259171347752164547e-04 2.484282110183590533e-03 2.462558161725761181e+02 3.043828066126172405e-03 1.005861216584686968e+00
9.720000000000000000e+03 7.901600000000000000e+04 2.294652800879387871e-03 7.307742374058053079e-04 2.538364743487756588e-03 2.407423580807507904e+02 3.073156973632826337e-03 1.014921028652425061e+00
9.725000000000000000e+03 7.759600000000000000e+04 2.277731547281523772e-03 7.566663966478388370e-04 2.504547362529732993e-03 2.384717057802614306e+02 3.058699638420242679e-03 1.015516263724920210e+00
9.730000000000000000e+03 7.897600000000000000e+04 2.171364899282241401e-03 7.503183607316507488e-04 2.478872424172262005e-03 2.366663296078141911e+02 3.073628154665431628e-03 1.010053687196115435e+00
9.735000000000000000e+03 7.817200000000000000e+04 2.254003991198894746e-03 7.068661778788166072e-04 2.420303945146599824e-03 2.362155163988588527e+02 3.040913443615178569e-03 1.011986388988367125e+00
9.740000000000000000e+03 7.768300000000000000e+04 2.323361794545966263e-03 7.583935444599938010e-04 2.527488088035440960e-03 2.344973250269173946e+02 3.063365582835736890e-03 1.027161669863421611e+00
9.745000000000000000e+03 7.734300000000000000e+04 2.278163505423890824e-03 7.295886043801175485e-04 2.452156534620364512e-03 2.358136573265161360e+02 3.050603896187853350e-03 1.010020299186764836e+00
9.750000000000000000e+03 7.798100000000000000e+04 2.250365015653996593e-03 7.305808924151853574e-04 2.437956498561004784e-03 2.346547094795495241e+02 3.047995207623835183e-03 1.003782972775419946e+00
9.755000000000000000e+03 7.806900000000000000e+04 2.252220105657449459e-03 7.184121006508894028e-04 2.440332087182949580e-03 2.341240310163032632e+02 3.043827529859117337e-03 1.006007506180421451e+00
9.760000000000000000e+03 7.744200000000000000e+04 2.212531405992318977e-03 7.316074333971599609e-04 2.508052109043818877e-03 2.348892736828991019e+02 3.128239751777367027e-03 1.015133906665631969e+00
9.765000000000000000e+03 7.696200000000000000e+04 2.246006377915631992e-03 6.867953387014741210e-04 2.436452869133932334e-03 2.321962685768225469e+02 3.087609098367654573e-03 1.011395234011588151e+00
9.770000000000000000e+03 7.746800000000000000e+04 2.178964217483347985e-03 7.317307053972515584e-04 2.391033348331845880e-03 2.327129409955905999e+02 3.129033923684618190e-03 1.006596272009075310e+00
9.775000000000000000e+03 7.614800000000000000e+04 2.229492942315340794e-03 7.316578992788479261e-04 2.426102552172836394e-03 2.314934587242651673e+02 3.096226146076437504e-03 1.022810842044446833e+00
9.780000000000000000e+03 7.576200000000000000e+04 2.232555333054264072e-03 7.263347249092082106e-04 2.449399812193825323e-03 2.357511051555082133e+02 3.055810112118023582e-03 1.015047121248125794e+00
9.785000000000000000e+03 7.649100000000000000e+04 2.247136451160453886e-03 7.358475413540715732e-04 2.466396606883723003e-03 2.334087429005500098e+02 3.036024779759336541e-03 1.017858310127981003e+00
9.790000000000000000e+03 7.563000000000000000e+04 2.223607412024706728e-03 7.495136094898093623e-04 2.477097145879375139e-03 2.341510254151023958e+02 3.056232409663587647e-03 1.011741372471236300e+00
9.795000000000000000e+03 7.562000000000000000e+04 2.180828956814145816e-03 7.401670004156118976e-04 2.443042279064495340e-03 2.328789125192696474e+02 3.092152491782219469e-03 1.015802697699018875e+00
9.800000000000000000e+03 7.570500000000000000e+04 2.213479011576891756e-03 7.087661694358741819e-04 2.420674233632426602e-03 2.326301071207825828e+02 3.049053185768065780e-03 1.005244039363315744e+00
9.805000000000000000e+03 7.545500000000000000e+04 2.123498395448564224e-03 7.353484101214536510e-04 2.390071660497742560e-03 2.317182301685718073e+02 3.004250404687751601e-03 1.007487906699352287e+00
9.810000000000000000e+03 7.472200000000000000e+04 2.189066520856355370e-03 7.257376867398012635e-04 2.416958860844195707e-03 2.340027105347768952e+02 3.079605547419578433e-03 1.012526431305381447e+00
9.815000000000000000e+03 7.494500000000000000e+04 2.120793343690134669e-03 7.525518713723396928e-04 2.403667451369099171e-03 2.367755624232055425e+02 3.198536069307968740e-03 1.022509840549742588e+00
9.820000000000000000e+03 7.501100000000000000e+04 2.173776417553996681e-03 7.393201378083594667e-04 2.348988814973803491e-03 2.375290489521900668e+02 3.156108532653305928e-03 1.026009518603941073e+00
9.825000000000000000e+03 7.505700000000000000e+04 2.148843069743185726e-03 6.893808324720830921e-04 2.434340377503573655e-03 2.341650512318059327e+02 3.027413451491152256e-03 1.006088705916846182e+00
9.830000000000000000e+03 7.423500000000000000e+04 2.205351730508327800e-03 7.020177236382530361e-04 2.436663491422028441e-03 2.358624624307768443e+02 3.115203648644748139e-03 1.013699737320667982e+00
9.835000000000000000e+03 7.500500000000000000e+04 2.121001457045720677e-03 7.565209938385059583e-04 2.399459083680135357e-03 2.347521109378687356e+02 3.112935328120982476e-03 1.013412439170727541e+00
9.840000000000000000e+03 7.410100000000000000e+04 2.163456440726652889e-03 7.483993853948375319e-04 2.380149101515884481e-03 2.369053583597235502e+02 3.069555645094436923e-03 1.010188796372498254e+00
9.845000000000000000e+03 7.473900000000000000e+04 2.109818358363294618e-03 7.274840253606360387e-04 2.383150506620181248e-03 2.363291862557293541e+02 3.211174888612370985e-03 1.017233305235556218e+00
9.850000000000000000e+03 7.349500000000000000e+04 2.125314647254915139e-03 7.786729903880729858e-04 2.386556908633240444e-03 2.375657870485643741e+02 3.136462150000486008e-03 1.010408871351785587e+00
9.855000000000000000e+03 7.416700000000000000e+04 2.121081959824257755e-03 7.149887608851839124e-04 2.337581789359533934e-03 2.451204838789670646e+02 3.157738616905092326e-03 1.019914517238122542e+00
9.860000000000000000e+03 7.311900000000000000e+04 2.113970767809031804e-03 7.463371841987523000e-04 2.357409545691661109e-03 2.424888715468178475e+02 3.094368671031371646e-03 1.012869432021770821e+00
9.865000000000000000e+03 7.349500000000000000e+04 2.085273050644844989e-03 7.215262457115644880e-04 2.375283061043997283e-03 2.454105788591674298e+02 3.194775154772433543e-03 1.019348254983327262e+00
9.870000000000000000e+03 7.306400000000000000e+04 2.149192097730365757e-03 7.508094664560228558e-04 2.270416542835244130e-03 2.513518332218843057e+02 3.235519544508923696e-03 1.020174093945009242e+00
9.875000000000000000e+03 7.294700000000000000e+04 2.181623057053163998e-03 7.292966126091546394e-04 2.319492234087762016e-03 2.483272929906730724e+02 3.181566264352396999e-03 1.023277173838513798e+00
9.880000000000000000e+03 7.260800000000000000e+04 2.085169678272366656e-03 7.401781779260844293e-04 2.314581628155889734e-03 2.552816380069089064e+02 3.147626392998803795e-03 1.018055861613045288e+00
9.885000000000000000e+03 7.303100000000000000e+04 2.077786928055991734e-03 7.585819720392709400e-04 2.340688983347580503e-03 2.575497232862618375e+02 3.141131848119291942e-03 1.016102750886614503e+00
9.890000000000000000e+03 7.273300000000000000e+04 2.097691949616110624e-03 7.279069630409462036e-04 2.303925708707582273e-03 2.548592112614443295e+02 3.136717269229333943e-03 1.009816726932721620e+00
9.895000000000000000e+03 7.306800000000000000e+04 2.054055322243859144e-03 7.175312233614089975e-04 2.268337126277674559e-03 2.528201637880831356e+02 3.125073317223095795e-03 1.007732523129138080e+00
9.900000000000000000e+03 7.231500000000000000e+04 2.099149554034432721e-03 7.167056824804179807e-04 2.342134115625092456e-03 2.634307010047897961e+02 3.153267944804970333e-03 1.020341561225216021e+00
9.905000000000000000e+03 7.289200000000000000e+04 2.057838994677056634e-03 7.353344674312682020e-04 2.278125759440581370e-03 2.627071874646202900e+02 3.150257523851333896e-03 1.007737474620012952e+00
9.910000000000000000e+03 7.170000000000000000e+04 2.083682008368200993e-03 7.188683004582586446e-04 2.351464435146443342e-03 2.632147822858159998e+02 3.131699541741382598e-03 1.022496513249641747e+00
9.915000000000000000e+03 7.168800000000000000e+04 2.110335262327227290e-03 7.393148086151099052e-04 2.318379645128891900e-03 2.693948889073865871e+02 3.149361518963125772e-03 1.021189041401650677e+00
9.920000000000000000e+03 7.176800000000000000e+04 2.080911508511553137e-03 7.396850168001656593e-04 2.322961287959615911e-03 2.654987007692807879e+02 3.123954966001560394e-03 1.014296065098648558e+00
9.925000000000000000e+03 7.194400000000000000e+04 2.121888452923702175e-03 7.303299391590284797e-04 2.284713507331098854e-03 2.732677038574263975e+02 3.163174532572953553e-03 1.022503613921942556e+00
9.930000000000000000e+03 7.153600000000000000e+04 2.073281784196568528e-03 7.121289580470971901e-04 2.349666102182317983e-03 2.730072466181202344e+02 3.086158417739719422e-03 1.010875643032873139e+00
9.935000000000000000e+03 7.163700000000000000e+04 2.091098175523821608e-03 7.326620920154987629e-04 2.330798729307879524e-03 2.759223482540994041e+02 3.169950085650073343e-03 1.014308248530793044e+00
9.940000000000000000e+03 7.074100000000000000e+04 2.044884053902868998e-03 7.431535965201024971e-04 2.381726499282089439e-03 2.761321177216026399e+02 3.147093926132956028e-03 1.020299402044072101e+00
9.945000000000000000e+03 7.084100000000000000e+04 2.117014561785245455e-03 7.388780105144921589e-04 2.338032656633467089e-03 2.790071890844267841e+02 3.074894078691314640e-03 1.011462288787569053e+00
9.950000000000000000e+03 7.086200000000000000e+04 2.104291238100614199e-03 7.221279186507376536e-04 2.343790949813924235e-03 2.810051473017184662e+02 3.145752105702431540e-03 1.020038948943025270e+00
9.955000000000000000e+03 7.124800000000000000e+04 2.062814795803791842e-03 7.134034840075711504e-04 2.295402778223348816e-03 2.825517090156439508e+02 3.131115459882583257e-03 1.020561980687180847e+00
9.960000000000000000e+03 7.077000000000000000e+04 2.089666727225014588e-03 7.036880033912674666e-04 2.371464906437352471e-03 2.858012333474320030e+02 3.082823633904600413e-03 1.012152041825655546e+00
9.965000000000000000e+03 7.012000000000000000e+04 2.048732784614130768e-03 7.118409257599216718e-04 2.309917692119631445e-03 2.819275814964518077e+02 3.042946785103088376e-03 1.008742156303481075e+00
9.970000000000000000e+03 6.966700000000000000e+04 2.095273638471996120e-03 7.172898010740890850e-04 2.363488349679803303e-03 2.864899795035078682e+02 3.077907351092646661e-03 1.015918584121606516e+00
9.975000000000000000e+03 7.021200000000000000e+04 2.173824580250832174e-03 6.856784757998226135e-04 2.332120679411740435e-03 2.929105961416325954e+02 3.049539761212979785e-03 1.025323306557276437e+00
9.980000000000000000e+03 6.897200000000000000e+04 2.094431694849255721e-03 7.004912966752554603e-04 2.379019229335299461e-03 2.867213828149916708e+02 3.015302275871782102e-03 1.007959751783324531e+00
9.985000000000000000e+03 6.971500000000000000e+04 2.108175121156545193e-03 7.122877839366400284e-04 2.380303480497126308e-03 2.937497673026359166e+02 2.956527084763475779e-03 1.004532740443234484e+00
9.990000000000000000e+03 6.874500000000000000e+04 2.168261587855740101e-03 7.198445601238531982e-04 2.303751961181592367e-03 2.887769929530620630e+02 2.966657315337219592e-03 1.008713360971705386e+00
9.995000000000000000e+03 6.925000000000000000e+04 2.135946364105208769e-03 7.084063950489943515e-04 2.346776689014955838e-03 2.965338579288779783e+02 3.005260443527591873e-03 1.016028880866417072e+00
1.000000000000000000e+04 6.842300000000000000e+04 2.162180219266287076e-03 6.960900783153534544e-04 2.348416676931942230e-03 2.975761267895830997e+02 3.018617382208572432e-03 1.012671177820320789e+00
